base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
T9,316,1,25,7
T19,316,0,26,3
T10,316,1,27,4
T11,316,1,28,4
T8D,316,0,29,4
T3B,316,0,30,6
T7C,316,0,31,7
T13,316,0,32,5
T16,316,0,33,0
T18,316,0,34,5
T33,316,0,35,2
T20,316,0,36,2
T2B,316,0,37,6
T4E,316,0,38,3
T5F,316,0,39,5
T9,316,2,40,0
T3A,316,0,41,5
T10,316,2,42,5
T11,316,2,43,5
T5D,316,0,44,3
T14,316,0,45,6
T29,316,0,46,5
T2C,316,0,47,7
T4C,316,0,48,1
T26,316,0,49,0
T7D,316,0,50,0
T2A,316,0,51,5
T4F,316,0,52,4
T6D,316,0,53,6
T8C,316,0,54,3
T9,316,3,55,1
T1A,316,0,56,7
T10,316,3,57,6
T11,316,3,58,6
T5B,316,0,59,1
T6C,316,0,60,5
T17,316,0,61,2
T6A,316,0,62,3
T5C,316,0,63,2
T4D,316,0,64,2
T7A,316,0,65,5
T1D,316,0,66,2
T32,316,0,67,0
T5A,316,0,68,0
T1C,316,0,69,1
T9,316,4,70,2
T6B,316,0,71,4
T10,316,4,72,7
T11,316,4,73,7
T5E,316,0,74,4
T3C,317,0,1,3
T5B,317,0,2,5
T17,317,0,3,6
T1D,317,0,4,6
T11,317,0,5,7
T10,317,0,6,7
T25,317,0,7,4
T7D,317,0,8,4
T19,317,0,9,7
T2A,317,0,10,1
T22,317,0,11,4
T9,317,0,12,2
T4E,317,0,13,7
T23,317,0,14,1
T32,317,0,15,4
T5E,317,0,16,0
T16,317,0,17,4
T3B,317,0,18,2
T21,317,0,19,1
T11,317,1,20,0
T10,317,1,21,0
T6C,317,0,22,1
T14,317,0,23,2
T8B,317,0,24,6
T33,317,0,25,6
T8A,317,0,26,5
T9,317,1,27,3
T24,317,0,28,1
T2C,317,0,29,3
T34,317,0,30,6
T6D,317,0,31,2
T4C,317,0,32,5
T1B,317,0,33,4
T4A,317,0,34,3
T11,317,2,35,1
T10,317,2,36,1
T1A,317,0,37,3
T29,317,0,38,1
T2B,317,0,39,2
T6B,317,0,40,0
T7A,317,0,41,1
T9,317,2,42,4
T4B,317,0,43,4
T5D,317,0,44,7
T31,317,0,45,4
T4F,317,0,46,0
T13,317,0,47,1
T5A,317,0,48,4
T18,317,0,49,1
T11,317,3,50,2
T10,317,3,51,2
T30,317,0,52,1
T8D,317,0,53,0
T3D,317,0,54,4
T2D,317,0,55,4
T7B,317,0,56,2
T9,317,3,57,5
T3A,317,0,58,1
T7C,317,0,59,3
T5F,317,0,60,1
T26,317,0,61,4
T4D,317,0,62,6
T20,317,0,63,6
T15,317,0,64,1
T11,317,4,65,3
T10,317,4,66,3
T28,317,0,67,6
T8C,317,0,68,7
T1C,317,0,69,5
T27,317,0,70,4
T12,317,0,71,3
T9,317,4,72,6
T5C,317,0,73,6
T6A,317,0,74,7
